	1/63.9834mz/1.76min	4/44.0327mz/1.82min	5/56.0779mz/1.84min	7/45.0761mz/1.91min	8/57.0895mz/1.96min	11/43.0657mz/2.01min	14/59.0686mz/2.08min	15/62.0348mz/2.09min	17/79.0147mz/2.13min	18/75.9682mz/2.16min	19/72.0683mz/2.22min	22/42.0803mz/2.26min	25/60.0422mz/2.30min	26/55.0587mz/2.35min	28/43.0682mz/2.40min	32/70.0556mz/2.50min	33/43.0600mz/2.51min	34/132.0107mz/2.54min	37/45.0585mz/2.64min	40/73.0412mz/2.76min	43/44.0365mz/2.80min	47/78.0581mz/2.88min	54/47.0558mz/2.97min	55/45.0567mz/2.98min	58/78.0274mz/3.05min	59/43.0619mz/3.09min	62/44.0391mz/3.18min	66/88.0525mz/3.31min	69/59.0433mz/3.36min	76/57.0819mz/3.54min	77/43.0798mz/3.56min	80/55.0697mz/3.59min	83/57.0730mz/3.63min	86/94.0077mz/3.75min	93/57.0859mz/3.97min	95/43.0861mz/3.99min	97/91.0586mz/4.03min	100/60.0257mz/4.13min	103/149.0433mz/4.32min	105/55.0541mz/4.35min	108/85.1002mz/4.45min	111/56.0809mz/4.46min	115/73.0373mz/4.57min	120/43.0842mz/4.78min	122/60.0305mz/4.95min	123/95.0401mz/4.97min	125/82.0271mz/4.99min	126/70.0875mz/5.08min	134/91.0546mz/5.42min	138/43.0615mz/5.52min	140/91.0527mz/5.54min	141/102.0375mz/5.66min	146/43.0663mz/5.85min	150/104.0570mz/5.89min	155/57.0751mz/5.99min	158/43.0718mz/6.03min	162/108.0587mz/6.19min	163/95.0199mz/6.21min	164/42.0703mz/6.24min	180/87.0339mz/6.65min	186/209.0208mz/6.79min	188/192.9776mz/6.83min	197/106.0376mz/7.03min	198/57.0835mz/7.03min	204/60.0284mz/7.16min	205/125.9539mz/7.20min	206/60.0210mz/7.21min	209/94.0423mz/7.30min	213/43.0591mz/7.41min	217/103.0354mz/7.42min	219/57.0849mz/7.49min	229/44.0290mz/7.62min	232/40.0028mz/7.64min	237/44.0387mz/7.67min	238/71.0888mz/7.83min	240/57.0837mz/7.84min	245/71.0910mz/7.98min	248/119.0623mz/8.06min	249/57.0854mz/8.07min	258/91.0505mz/8.37min	263/57.0853mz/8.54min	271/105.0262mz/8.74min	287/168.9806mz/9.15min	291/71.0869mz/9.24min	293/56.0807mz/9.28min	303/61.0258mz/9.71min	323/105.0218mz/10.34min	325/70.0677mz/10.38min	333/57.0864mz/10.70min	335/57.0733mz/10.80min	338/133.0502mz/11.05min	341/135.0004mz/11.21min	347/341.0059mz/11.39min	351/71.0873mz/11.50min	357/85.0763mz/11.62min	365/71.0901mz/11.86min	369/57.0854mz/12.12min	375/57.0778mz/12.24min	384/71.0884mz/12.49min	391/105.0207mz/12.95min	395/85.0363mz/13.06min	402/57.0827mz/13.46min	407/57.0781mz/13.61min	417/43.0619mz/14.19min	422/85.0513mz/14.43min	432/57.0835mz/14.72min	433/191.1324mz/14.91min	435/170.0585mz/15.08min	436/168.0479mz/15.14min	448/57.0821mz/15.92min	450/149.0170mz/15.96min	452/186.0303mz/15.97min	453/71.0650mz/15.98min	458/105.0238mz/16.45min	461/83.0542mz/16.59min	477/57.0847mz/17.06min	482/135.0629mz/17.22min	484/149.0800mz/17.31min	491/221.1274mz/17.47min	492/135.0610mz/17.54min	497/107.0320mz/17.64min	498/121.0452mz/17.67min	503/135.0632mz/17.73min	506/149.0836mz/17.83min	509/170.0193mz/18.11min	510/57.0799mz/18.14min	512/178.0611mz/18.20min	522/105.0237mz/18.47min	528/149.0200mz/18.94min	532/57.0763mz/19.17min	537/124.9968mz/19.64min	538/172.9465mz/19.69min	542/149.0167mz/19.87min	549/129.0492mz/20.12min	553/57.0784mz/20.15min	558/179.0897mz/20.38min	560/220.0815mz/20.69min	567/255.7454mz/20.89min	570/71.0856mz/21.08min	589/57.0851mz/21.99min	603/246.0973mz/22.48min	606/158.9720mz/22.52min	613/105.0513mz/22.65min	619/57.0872mz/22.85min	625/244.0812mz/23.10min	636/57.0804mz/23.45min	Groups
AminoBurkA	77.7612242475605	160.42202760901	7.73043601983982	-71.677548267589	10.9908319945847	-32.9496337823642	21.9004341026332	16.0535242856036	11.5056035277909	32.1124482029701	-18.8439138860442	8.65387971323397	5.96885065254448	-35.5341781926645	26.2435194661088	-48.3141908304286	-130.657591777284	-16.9266002216893	40.2593424898765	50.3393068807623	-60.7630177966141	-47.4167447046705	25.7077453409689	27.218281656956	32.4682524736683	17.6990589696729	-26.299768893066	48.7011134732241	28.5606538415513	-11.3278191322946	7.63620933019373	3.7259679363876	-13.2255516312881	520.198043962098	-8.84000994479677	22.2779170852847	1.4707782231896	1.04321822436412	35.412441812651	-7.67629997862619	-9.19427687618009	-15.9605497129638	27.3862978339345	4.93799732132269	-0.519748047293659	-34.4402167478663	3.08010003721609	8.71049444923769	10.5133414447442	8.38508761002811	-7.24898982369538	-13.8250863620761	3.17037507327252	-9.98491428725197	-23.3874445376099	-1.74451138457693	38.8235839129479	-3.44395253640516	-22.8832040260545	-15.3879261139663	-3.71518762679492	-17.7219816856275	-88.4609325927861	-27.3466259061344	64.8943061256452	38.8957947289916	-18.272665566266	3.49418232887614	4.81703126608707	61.1364505314381	-6.69144154552682	-34.1350760039848	37.6194715614261	-34.9686634880499	4.07453272052563	8.71119217977791	0.512580696594385	1.60888373203852	-30.3984751503542	-42.5772776485281	15.3832202943313	-12.2324839205523	-19.1301511010473	23.3308628300684	-19.0175829521818	58.3877919209468	-1.39836406248267	-13.5348474688106	58.1719339612253	-13.6817443678348	-14.9620916425489	-11.1132113397254	-18.1697756640067	-14.3325800257645	-7.50580248986366	-8.2200657901537	48.8080957153123	-9.74311095537932	-14.7499863729091	-9.0592856747793	-3.84795482219593	-4.28015354458406	-7.67881207316228	2.41524079912526	-5.12611460689998	-1.33867305697507	-12.3338869338748	-10.5238005934913	-15.1724124575664	-10.5612439042791	-75.0715224927	-16.2122123392183	-46.448617488257	-15.3061577414266	-3.33225446079735	-30.4564888901402	49.866928385311	60.0688244486153	-0.458708317856964	35.3345478191622	33.3523813502763	32.977048992732	62.7605606040749	44.6050799849275	-40.9983956145304	-15.2784115745905	-10.0729602603877	-9.17998928198326	-18.8197326081163	-10.3320384025173	-10.9526553124081	-8.64484402389186	-15.1588830004924	5.96729124108011	-14.8918225749411	-3.10017773835485	-3.80665408165352	-26.5401378943956	-5.13267369976076	19.043527023554	-26.2799887828841	-72.6333524793756	-33.4394119555084	42.4929002479563	4.62066627624937	-27.8287727238187	0.1 TSBA + AA
AminoBurkB	81.0663526823579	151.912570967705	6.94677551570784	-68.9582340141106	14.2241382171947	48.6064373987773	-2.3881824056574	28.9160471186394	10.6185614935267	-7.88248302383107	-18.1616334102889	16.1016463761281	-11.7192681023743	22.4742689135035	23.4416490895916	-51.606758385515	-135.424001435426	-7.80510344573347	44.6119694274581	51.4549272555955	-42.0264122474928	-28.7069164823803	21.8321943322618	-37.2706395298128	-38.4297070695432	11.4842474032812	-28.8231538942361	48.2365638949097	31.3262109610389	-10.7112157067004	-36.9447042178836	30.6904958795739	28.5675574102209	599.004989492378	-7.69869430372743	-3.66449966488255	5.21848000329773	-4.63751305737215	6.74356307092653	17.6904228570272	-10.369834092601	-20.0385595277146	31.8436398915255	-7.29740101948633	-17.7484594810919	-10.5406950913193	-3.44791470950825	9.60496262240149	-15.7280053552606	-24.0099275977101	-2.26211548448308	-9.31467671025107	5.51452214984221	2.77718911814695	-8.3870692476084	-14.9311734881999	37.5994449718976	-3.98731624096463	24.4007277116542	-16.0438176074812	10.8244986153787	36.1296456077701	-88.5919526913994	-19.7137712394339	-16.4941474263682	68.926756755732	-12.8080873197463	1.16740313325059	5.74343498969217	93.0006760058121	-20.9841126006177	50.8005555692573	-19.5838950726771	-26.3533728664044	-23.4851320824128	18.2139923098061	10.8974641642259	-13.0936561052995	-24.4530352437385	-43.3690626055171	-21.7530475443053	-15.5792388626769	26.5664971131198	1.70999005634737	-24.6601967614413	81.4750894279599	-19.6060351064139	-1.11381739378175	-38.289883789429	-27.3117877073279	-17.0273457769013	-12.8936852711398	-12.6739198699006	-8.78389548886752	-5.93615079072883	-2.47948597414906	-36.0783958792902	-15.6792564809415	-2.49210503967557	2.50033429762995	-12.0618461730121	-19.0701973008877	-13.1756013211946	-15.6269068922419	-15.8631978562299	-26.592995527174	-7.89065793499341	-10.160489767723	-0.220123536350292	-16.0617805714467	-74.701180223738	-17.2892068501481	-44.4060582651512	-12.5074489181604	-5.16994297496771	-35.8008703884237	56.833323024642	64.8880927412046	22.807753838762	37.7953700852709	38.7964505166811	34.6288704984585	66.2563320331742	42.4108774446863	-10.9283574890299	-16.678707853688	-6.61930826412033	-5.31338443796897	-14.5770416941385	-12.0897932979254	-10.8234124783395	-10.1259291324288	-13.632506092236	8.91855271226803	-15.7338671785315	51.7045081690604	-6.61630942072715	-27.0171602734988	-8.45082618351212	-7.19785004618327	35.3136340625911	-72.0292125649413	2.23221587593737	12.3694343343165	8.62135980625125	-30.3415462760043	0.1 TSBA + AA
AminoBurkC	36.332342217183	126.179032804969	-16.450442166803	-29.5973139170834	9.58030766653643	37.1107519095336	63.5216458645491	20.7401391434275	-14.859119335589	35.1015813939298	-19.544244518683	7.92134029736843	-23.4982647697994	5.88406319235637	17.3769964014006	-51.491526345654	-135.297029422684	-38.8054383375398	15.6206783925473	31.8478735778495	-57.6751506362241	-44.9904246621427	18.1043886284636	-35.6147489357267	-26.9243631963854	7.3557359198393	-35.7340153583771	16.4305019251307	14.6047709754668	27.4610077266421	10.3918691993561	9.26516455234483	-13.4856228256725	664.365809749947	0.232414055386343	25.7377110818673	-23.629590019398	-25.587479663963	4.68478929412446	-5.79824206379665	-11.2690315717559	-25.4899139678621	20.8812266296419	16.5038080031127	-17.4915212795676	-36.6432548181594	-2.84968963689993	8.47937612071429	8.87482667107238	-14.7203188607556	-16.515369732033	1.8374404373047	-22.9333367617592	-26.8309332123871	-11.551208387959	-36.5392695542887	34.0165342291741	-10.0050481327308	-27.4235478620234	-20.2791982991367	-14.398859617653	-24.3640115430161	-86.1747170962149	27.0404432611016	-16.7809540448631	89.5362598093952	-11.6078153706904	-10.6007454023627	-10.4006089653747	88.7244766512854	-13.5790900905283	-31.7210555679461	37.7540108312971	-46.5370610292387	5.44311314239183	20.8922818496038	19.534977476602	14.5003269643128	-51.6279049822992	-42.1324721121186	-5.39404884096806	-22.9247954413585	20.2061445094893	8.7974439766534	-33.8376537149781	106.713232149277	-18.180708802593	-4.03489132110746	4.11176856105169	-33.8400718716312	-27.436794473313	-18.1965095828207	-15.4933363529688	-7.32274966139646	-6.55288845913516	0.368304345842339	-0.673884790382768	-23.2414165962325	0.416388115898215	-11.594423563671	-15.9497810104124	-15.5472462868756	-11.8256244936681	-19.0013187909243	-13.0346397292737	-26.6797151707122	-19.7206925408134	-9.88448868954257	-10.4058116080034	-15.2302496896005	-76.7958940074923	-17.2354232021223	-47.0596039219809	-14.2605275131297	-10.3570086366302	-34.0829308155662	10.9653983405668	-15.8919340640001	15.0745428642763	15.1237513177176	19.5181965165191	16.0117268267392	30.4380029279973	23.6034482800118	-42.8353380974826	-22.2990371568908	-8.62042936881381	-9.34510869352705	-20.3937633763243	-15.0201808551178	-10.7664223625959	-16.404089150915	-16.2618887344089	-5.72843436705166	-19.8567348097369	1.68429219389024	-11.2908761091274	-27.0904373058297	-16.1818996851176	-32.5695657550701	35.1162361153949	-73.1950218657445	-4.86384526522576	-24.5644111339124	-2.5487636687218	-30.381395431471	0.1 TSBA + AA
AminoControlA	44.9041392174879	168.77818325267	18.8655104203329	-30.8165292364863	-66.0562848315544	-183.556001435623	-39.7598547399872	-26.4437887635935	24.150243019255	11.34728444358	10.6660795986459	-2.16273248344992	-70.9992868376063	-28.3508286286484	279.724522956962	47.6163383222983	138.2890511757	-35.9946963643093	-18.2201043978832	-16.3951034173902	48.1793414119431	-52.8368150628036	-18.4408643454322	6.06907025566704	31.707142393075	-5.59340888934912	-0.638111064328254	-11.5301139231802	-5.88641585642128	30.5434865145699	7.35077115664369	-24.5562644058582	-20.4963111034835	-329.408959973097	30.3973676462848	-27.4611412444831	-0.102324031848289	-4.33301062072965	20.8216672934931	-25.4139861113675	15.41762936962	10.4935597221686	-13.075895945794	49.5644148605518	2.05186703741968	22.2076522470895	-23.2554621950232	-9.01682080585562	-14.0461950338282	-17.1593411722748	4.17287087830253	-13.825789821007	-0.351858576386061	-17.3456912061435	22.7070549634181	26.8215744660794	-17.3319791734014	-3.03296450012895	5.78161507079151	-20.3396031155829	-19.372999683207	-59.2917409893214	43.3779942900626	18.1582827977956	-16.7809540448631	-55.8909745872483	-17.8401721035614	-25.2016139729353	-34.2694956151994	-28.1848241999032	5.6206256070019	-13.3900395903375	31.0702683552524	54.3316936551575	2.64041530899313	10.7540537045944	26.2787843108584	4.70593822073958	-16.3445169596796	25.0497010188574	2.62063497444214	-15.15553796555	-19.1870390548141	46.8515910593311	10.8539359872963	-33.4580706359453	8.50741948016638	-11.6436480016146	64.5397428087052	-10.493092490491	-20.3436463657968	45.2877398209334	-1.93262571434421	-3.63790455716776	9.92220201221214	27.2016949508582	58.6835345962742	-0.74063215949031	21.9360359123623	-9.8085605817351	42.1588356247495	79.2095586825687	-7.43666381490255	-1.41083587625549	-0.493192666935787	54.8576291280219	-5.99095107674507	-19.8831714334306	-7.80747488468845	59.0282591808342	730.969152159659	-16.9267443817605	-43.1613215459126	-15.9177343493628	5.03516262337135	62.9831369209123	-27.8646208665532	-18.2597398337724	-12.7872219441179	-16.6954012467476	-16.8607021741701	-18.9724188079253	-32.5031769724009	-18.8552637673559	-9.00990721751984	56.6798313722719	-4.00713451448688	-10.4065687316662	-15.8632188397	75.3385076390524	-10.9371656117821	-31.2739722827679	-14.9049535454719	-28.0928354010205	103.829448445345	-12.4001266042968	-5.75205541416266	83.416463534872	-9.31275414883326	-41.9505566804414	-104.884486237679	-74.7218611838927	-19.0356492290004	-115.48208214875	-46.7260096419342	-37.4017383673081	CTL 0.1 TSBA + AA
AminoControlB	17.0101099021698	168.614629897625	24.1210121221846	-92.40754841923	1.64925160650712	55.5383328739408	0.942877952523408	-22.9530789045116	33.245895277597	18.0022131994208	27.8371373859116	-45.8975062313844	-1.62734776475307	61.6635021911315	-58.0194426569344	41.6177428225955	113.850515680321	-60.8200749856026	-14.7075652126954	-18.8235287535092	44.7400908002232	36.4003860004747	-33.1649894841736	19.4169910085501	1.39677972900871	-12.6275644850833	31.9262843657453	-25.3758113536461	-3.57524882999039	16.2971969231387	-3.5966344915576	-24.2118557729453	-18.7144363211926	-329.519180691126	22.5686368381283	-21.2103656751816	-26.3083012525527	2.86747880879629	-15.0654700403438	-8.19132278084883	5.75681300187127	14.1196632415882	-21.1042779370794	44.585360178706	20.2529727488316	22.210878372451	-8.89626936515401	-10.3965069550386	9.29230735335907	-3.96554716108706	-15.5892959288945	-3.82636778622547	-8.74941863639242	-9.52049608491235	17.0609722534703	20.8950802881311	-10.0582644915899	-5.52808022593746	10.6471106057775	-18.9439541130755	-12.2711974185367	-53.1428880080555	45.8281320688579	17.8327161921278	10.5154984549121	-56.8603243786183	-17.5561210127623	-17.8623794729667	-2.42449037582098	-38.3602681976185	-11.582307488082	133.747751858287	-40.4046315962561	-13.7320979919036	-2.37019148585076	17.5161130812808	21.5924491564545	-13.155813694162	-13.7722250850899	31.8415350632912	54.8844448937627	19.1918631163278	-15.0194623414856	41.8387987176452	31.3076926291108	-33.4580706359453	-10.6615843317905	18.5762422383227	-1.87108820474533	33.2019787380418	-19.7980595777304	28.1377255678356	1.81541793385715	53.2794768385139	35.5455995529585	41.4822916383743	27.6864582718036	27.2946977619094	28.9398171609927	-8.49265795196921	54.9366802465261	36.7339426173271	29.5153736980823	47.1235153847561	52.6873622340086	53.6132633733147	3.15584337645205	-10.2290743685197	8.55446995790819	62.3614152751314	-54.5351705040982	-16.9809602603912	-44.3354270555346	-0.950656067690819	50.2405336341786	74.9764296535188	-19.0728638549834	-12.1909435276803	4.34388098675924	-9.80653237435165	-15.7567404014288	-13.9704861061195	-19.0176959320223	-19.5497027005847	177.01936438913	60.8722799895626	8.34118245943399	33.9850299702119	-14.0291413942178	39.3933269751917	-2.60441886292485	25.4409966884012	-4.69552521224928	30.7763382817004	48.9352484704488	-9.93053379831282	12.6898607709405	182.90696491475	73.0808548059028	101.743169506572	-64.9095390551876	-73.2311848017427	8.51162119622863	78.9662472890509	-2.65328826902314	-28.1661203253359	CTL 0.1 TSBA + AA
AminoControlC	-82.1984896018984	-209.554703036473	3.02237051221223	-297.433611438379	12.4866068834761	-121.532750976397	-38.7923941814566	-22.983513849602	-2.25621473888634	-35.2065003055636	24.3933957997953	-10.5117817795357	-9.74240726054371	17.9499362525058	-29.400424805682	44.0731639998089	124.036829924022	47.6617785806435	-24.1010507616968	-21.3894145833009	53.3543693719459	20.1748555705121	15.1701128615123	-32.5338531510338	-37.1509671727735	14.3763672753089	33.6229752963958	-20.5680740877916	-18.1329296656664	13.7306871584296	10.0992675879807	-16.5828437078517	-15.8998858577856	-328.471848990208	22.733870396649	-26.4029944288363	-5.67751059045847	-4.1783776297551	-21.0987380504107	3.14705644168059	8.15579538427766	19.3175645500744	-7.21020715770383	34.021137838086	-4.49722680228918	21.4499370847534	-22.6623016358084	-10.3596389592726	5.9396775020195	-6.46076312887955	5.3539189234918	8.64465720213863	6.26331068344969	-7.74390267005899	7.52584884189189	-26.9831461560443	-13.4398992848369	2.12585385983104	-1.06211858509037	2.38327642291999	0.398678789592496	-72.3260326730075	56.397247072268	36.3056418073179	-16.4483618173924	-55.7138981516124	-17.7952001772658	9.4005238049206	-17.4703054552523	-48.3646324556838	-10.8811603311627	-13.1767076795534	48.2821957371568	45.3402289507401	-23.3326473047454	15.9284164616048	21.8261962113509	49.3960903959164	-16.1729235411937	24.9957956427725	48.5515174442451	-2.11873510599089	-1.67889893525439	18.5101589530021	-17.1867231571707	-33.4580706359453	-19.0203461104345	-0.40833816370555	-20.8568075947018	-28.7855398832709	-24.0649622766089	2.10357250076931	-25.1457720220333	-5.20275444805205	4.60314655979687	21.4595075897528	-30.2325466355092	3.38418619249453	15.1577737849512	-12.1136197698565	-2.07528048364769	-8.89847623007491	9.76887167478839	-24.2168281535226	-4.45541121688709	-11.8070725147071	-11.8524654561273	-18.7143797368655	-7.93944363891312	-10.3715017199322	-73.3987289900933	-15.1031863183856	-46.9255812566263	-15.6159776484048	8.96719666478321	9.49097083631619	-18.8540725145716	-20.5798323280229	-2.95282903965561	-18.3228116330512	-12.80992260739	-18.8449992897633	-33.596062394598	-19.8501551663832	-38.667684912479	-14.3799716774838	-7.90073255980324	-7.7202370794696	-19.2784413561867	-7.66318648164863	-9.26338805567362	-8.57842122863922	-16.0221619673807	-8.30913278402909	-10.0846512705829	-11.5181868401391	-4.69612519742902	-23.1330691409197	16.5787826876073	56.6270528876994	-85.818154336762	-73.6944107105753	-3.98894169804301	70.769032963378	2.6749462524354	-32.2689470906662	CTL 0.1 TSBA + AA
BurkA	-17.2330798160875	176.788866742868	-2.69927464753991	278.434508851848	15.223202556792	185.801873164286	75.3188483987473	28.9266143449194	-32.139120972643	11.7204057676621	-17.8393625723928	-7.924010982672	-65.6627145424348	-5.44682330247371	-74.1591086394875	-53.0206982439463	-139.530417810232	-49.8561615654897	16.7143830275804	-5.17090293017622	-52.2355001818643	-29.1476702508047	-19.0480717963002	7.26801434790755	-38.1689004334821	-39.347935925245	-33.263779696915	0.536933934237667	-6.40627034413135	-15.2851374346361	18.1023761709493	19.4873176063275	4.81297364033074	-26.2700766724665	-24.4454179882111	-6.39305838313752	-3.1413496786185	-25.9784881684615	-24.1530592707671	-2.89402707844794	-10.0478816682002	-21.3842791450058	-5.08885874162866	-34.2505543303863	-18.2526846193063	-39.4223592700054	22.4802641941292	-10.2223166055816	0.377798909436751	9.05502918972974	7.52576910662937	-9.83916472610522	-10.4248212741288	14.0444506845658	-22.7182815998891	-27.6564407184938	-10.7135216645785	-3.61028924915538	-29.5402426915528	24.2844729815536	-11.1914519778231	9.82383260446234	-90.6577061546318	-12.4416149762881	-16.7809540448631	41.0653193343846	-17.9269717515733	-68.5244500182601	4.95043697903129	-31.4630584064717	14.63023836846	-41.5733778006923	-22.6026527498837	-3.74487482959117	-22.6664823232213	-14.5315419707308	-12.3597409299636	-10.8486272746551	-26.5646173069688	-44.8899516138324	1.67595721340117	-31.1759334328777	19.9285091458596	-40.7546511787444	51.2231089060517	-20.0071911471177	10.4139510152987	-7.98109296038032	10.1375072070154	60.4586484007843	35.039567857207	-22.788569014	2.89024452027562	16.763640301677	-17.1154995001463	-2.69649247597569	16.7223720578909	7.79131419574461	-9.23725200456858	-10.4258802976141	-34.5054075763228	-16.235578847225	-4.27691658104289	3.46140494926004	-15.0164869734551	-20.5424898772902	-2.09657753353683	-20.3765737038825	-24.3113647927531	-15.5606006936615	-77.1128391558973	-15.8620398352325	-43.2251395392422	-16.216343401336	-10.4218552269689	-41.2641627109476	-8.30128918685635	-0.859955483187264	-22.54565588314	-3.24063351806057	-10.9113548245666	-2.83454592400733	-7.05029328724588	-4.05086773549994	-28.958511964622	-16.2974003094056	-9.18568159774726	-14.3174672404967	-17.7324355283136	-16.6244962754109	-9.69955764679891	0.11187035596684	-15.1691073983434	13.2806424246907	-19.8054989141899	4.49148991676971	-2.48617796967973	-27.0904373058297	-6.88350348015821	-14.0056216642363	28.3119464183119	66.5947533775901	14.5646658194242	-15.6874444232926	3.0790655445648	46.689294962578	0.1 TSBA
BurkB	7.52930908153393	-214.201513391323	8.61938277825594	-23.5718919538404	20.2916606582556	-12.2589144570792	25.5519381217414	50.8097482198186	18.7952269710536	44.6924859492607	-15.0428348611634	-5.4378925814802	82.6764223998301	14.4460267797945	74.6898212298446	-48.2166437982923	-130.114206435445	45.0581175261277	-24.5878574250114	-7.51918728293525	-42.0220321088983	12.1750584290033	21.8572971324096	-32.2859042591539	24.7019465778859	3.20958214733358	20.3422251350499	-1.75833552036124	-1.7642790036079	-14.4309729927153	15.3920906517752	19.3589170709204	26.4100472797412	109.74679342969	-25.8892138528292	-26.3380699597794	20.8825005571209	47.0545618608884	2.29280436941494	14.1503043432442	-6.60195858026258	-2.50681963399119	9.35603963538249	-35.2623188750928	61.8467117738068	-18.028025459072	33.238527945417	-37.8486936746191	-7.09191368924136	27.7959385152562	6.58835479025498	5.24311808527802	6.03983748979413	18.1766983358134	-21.2607940912025	-16.5703377630432	-8.39375835126406	-11.7452687613466	11.4719773127908	32.0171420829325	60.7772780214577	80.2194823556693	-59.4193093951599	-14.2620413884382	46.7406538102737	52.0946627487637	-16.8418870126628	10.6265229322929	-8.75113336158811	-26.8735248448706	12.053041319825	-12.0103385913109	20.4066109321802	50.3182912865345	-7.14161650279709	-18.8229972873393	-19.3800160348717	6.10339480293021	-18.5055515785813	-40.4683837992254	-1.32870469101229	0.637018014444022	-18.7685314528217	4.45760134786058	-16.1164103655784	-12.8099718243378	24.7295455889173	5.34108055253369	0.0328026210344559	-25.017511845303	8.15559004722021	-8.40668963619507	28.6674053463486	10.9406016463013	-7.05202663614053	-15.2806818701656	-9.25513204165701	-5.98527377144074	-0.0484096175936951	9.68233533437892	-11.4904924917047	-16.0568737023963	-5.30795048056336	8.41256787799312	2.85111513910916	-15.984722504391	10.1606536564824	-2.04919764325033	6.62790353391115	-12.5558801430899	-76.0224339705993	-6.41140850273529	-40.7049122931354	-11.8538233255093	-9.86047027499174	-39.3577435878846	-1.84073582936176	-23.2424396322038	-8.91224600890776	-3.09167714383167	2.82126936821093	0.0648123751069826	-2.83883628330586	-0.533076186173222	-30.8324931883701	-17.0089708660595	-3.16693469470211	-2.02295174836929	-14.2219238948405	-13.5818778771568	-8.03381794312896	-2.99697827208433	-6.84269949858396	-9.82572074509168	-17.4842998213347	3.55251829672598	0.23763447741524	-27.0904373058297	-8.39175988165102	-19.1188795707678	38.2746533927388	29.7590476600243	11.0285659679177	-16.7027846649236	16.1352272902938	39.3495371346101	0.1 TSBA
BurkC	-21.0337622879361	-231.265422010197	-18.6171423323398	219.096153704815	-70.8396087756346	-121.878784803728	-50.356870097557	13.7310887953495	-29.9933915667225	-32.299671647142	-18.4036830809069	-20.2860209925948	88.6557810620885	-50.2440218456972	-51.6827950242931	-51.8935010500281	-135.564190413858	-59.0629824663053	6.99257630298493	-13.1827908151353	-53.3558590542309	17.8903900847354	-14.9524083715244	25.0381452729865	11.3991296653985	-39.5412058955216	-34.7784532630366	-10.9384002978369	-4.0592083480977	-14.0833539843432	-40.9544843464911	20.4998983269551	24.3202121536013	110.910414746661	-29.277083356164	-25.7343966873451	11.2371632091048	7.44764109343361	2.9708999201236	-15.5431368199895	-10.8334443930857	-25.9153178119889	4.93943658048482	-21.7277313258069	-7.57050624297907	-37.6305809717341	-6.16977603926376	-11.3355369171733	23.0742915976067	-11.3373890765695	11.3516200906919	0.0945204419619117	-17.734735948628	7.70867125699336	-11.6655007072232	-5.41297802940135	-12.5404935647736	-19.3449228399399	-29.7927004500975	22.0857574976137	-25.3824087838815	-6.1857182627164	-88.8133360677765	-15.188768229128	-16.6248700923604	42.2722256729425	-10.7596362556276	-66.6378529883241	26.0858592568289	-32.5840249333378	-1.20357105293945	-22.4153142703166	-74.3563273660134	-34.8294856531674	-8.03451729627063	-21.2815614492314	-19.2495982612668	-15.9001731538034	-29.2968801521417	-45.6184473095554	-22.4475611629553	-38.6712657068691	25.2938385018491	-8.97299881905943	-44.1741782845631	-13.0105267110561	6.78049354842388	-1.29092732606686	-23.0897138560605	-40.2602695751574	-19.9854791318919	-18.5683989142737	15.4083953064391	7.50935230730209	-17.3881855677511	-19.7361532676932	-24.2197910768801	-11.7969949771024	-16.2376424338789	-11.50066522264	-24.8781534819917	-24.4197124377282	-16.7122457070405	1.66314724499283	-11.9809806023905	-24.3501743272815	-0.0429347988927524	-2.30308286637302	-15.0954949931237	-18.4128890808414	-77.053429117226	-16.856928254899	-43.7490431799783	-11.7952303271644	-10.6771039007928	-42.4341635316926	-8.33114837517152	-2.3423541938753	-13.3361539676064	-3.468204436801	-19.1528135692166	-9.33804615238387	-11.7088147667482	-5.49991175974179	-46.3555887775377	-20.717723870058	-11.685352015202	-9.61828958047093	-13.3677544043761	-15.4973129795612	-11.1684305713949	-11.973292912102	-10.6132360255578	-18.8568800491356	-20.1966026860274	-6.5717420901769	-8.94913979931297	-27.0904373058297	-16.1440361569403	-35.5634735292807	7.06729934981674	-3.55232622944564	-0.530742982787937	-41.9339757160846	2.21087837377619	23.48080730915	0.1 TSBA
